,count,is_written_in_last_month,is_written_in_last_week,max_created_utc,referral_utc,sub_comment_index,time_since_last_post
467239,0,False,False,1474561583,1474561583,2444,0
467240,0,False,False,1452156153,1452156153,2446,0
467241,0,False,False,1481042637,1481042637,2447,0
467242,0,False,False,1471823677,1471823677,2448,0
467329,0,False,False,1471269850,1471269850,2450,0
467330,0,False,False,1469678645,1469678645,2451,0
467331,0,False,False,1449323202,1449323202,2452,0
467332,0,False,False,1451727591,1451727591,2453,0
467333,0,False,False,1472224812,1472224812,2454,0
467334,0,False,False,1452711444,1452711444,2455,0
467335,0,False,False,1450448395,1450448395,2457,0
467336,0,False,False,1463436062,1463436062,2458,0
467337,0,False,False,1470727484,1470727484,2459,0
467338,0,False,False,1466654522,1466654522,2460,0
467339,0,False,False,1463229193,1463229193,2461,0
467340,0,False,False,1454975823,1454975823,2463,0
467341,0,False,False,1454659720,1454659720,2465,0
467515,0,False,False,1454068828,1454068828,2468,0
467516,0,False,False,1449442321,1449442321,2469,0
467517,0,False,False,1467823493,1467823493,2470,0
467518,0,False,False,1464173831,1464173831,2472,0
467519,0,False,False,1463028262,1463028262,2473,0
467520,0,False,False,1461356183,1461356183,2474,0
467521,0,False,False,1463413493,1463413493,2476,0
467522,0,False,False,1470675122,1470675122,2477,0
467523,0,False,False,1482772138,1482772138,2478,0
467524,0,False,False,1467635352,1467635352,2481,0
467525,0,False,False,1454726460,1454726460,2482,0
467526,0,False,False,1467775153,1467775153,2483,0
467528,0,False,False,1468609193,1468609193,2485,0
467529,0,False,False,1452865502,1452865502,2486,0
467530,0,False,False,1452969380,1452969380,2487,0
467531,0,False,False,1479227755,1479227755,2488,0
467532,0,False,False,1476332219,1476332219,2489,0
467537,0,False,False,1456728371,1456728371,2492,0
467538,0,False,False,1456728371,1456728371,2493,0
467539,0,False,False,1481502915,1481502915,2494,0
467540,0,False,False,1457318334,1457318334,2495,0
467541,0,False,False,1449955903,1449955903,2496,0
467544,0,False,False,1474513393,1474513393,2498,0
467545,0,False,False,1465130370,1465130370,2499,0
467546,0,False,False,1458572044,1458572044,2500,0
467547,0,False,False,1457465805,1457465805,2501,0
467548,0,False,False,1473514209,1473514209,2502,0
467549,0,False,False,1478519091,1478519091,2503,0
467550,0,False,False,1456102907,1456102907,2504,0
467551,0,False,False,1466696045,1466696045,2505,0
467552,0,False,False,1457670784,1457670784,2506,0
467590,0,False,False,1452896007,1452896007,2508,0
467591,0,False,False,1453915867,1453915867,2509,0
467592,0,False,False,1477311890,1477311890,2510,0
467593,0,False,False,1456116867,1456116867,2511,0
467594,0,False,False,1453120706,1453120706,2512,0
467595,0,False,False,1459803372,1459803372,2513,0
467596,0,False,False,1455308738,1455308738,2514,0
467597,0,False,False,1474289106,1474289106,2515,0
467598,0,False,False,1468672850,1468672850,2516,0
467599,0,False,False,1474342026,1474342026,2517,0
467653,0,False,False,1469800192,1469800192,2521,0
467654,0,False,False,1458416031,1458416031,2522,0
467655,0,False,False,1468440357,1468440357,2523,0
467657,0,False,False,1453040554,1453040554,2525,0
467658,0,False,False,1471110040,1471110040,2526,0
467659,0,False,False,1457217712,1457217712,2527,0
467660,0,False,False,1465530870,1465530870,2528,0
467661,0,False,False,1466730278,1466730278,2529,0
467662,0,False,False,1450979849,1450979849,2530,0
467663,0,False,False,1469647292,1469647292,2531,0
467664,0,False,False,1455888258,1455888258,2532,0
467665,0,False,False,1459427226,1459427226,2533,0
467666,0,False,False,1482066042,1482066042,2534,0
467667,0,False,False,1473173708,1473173708,2535,0
467668,0,False,False,1466073858,1466073858,2537,0
467669,0,False,False,1482828249,1482828249,2538,0
467670,0,False,False,1472073838,1472073838,2540,0
467706,0,False,False,1461765269,1461765269,2543,0
468042,0,False,False,1466105162,1466105162,2548,0
468043,0,False,False,1458968116,1458968116,2550,0
468044,0,False,False,1451374640,1451374640,2551,0
468045,0,False,False,1455905154,1455905154,2552,0
468046,0,False,False,1477188843,1477188843,2553,0
468047,0,False,False,1474259521,1474259521,2554,0
468048,0,False,False,1466474988,1466474988,2555,0
468049,0,False,False,1458834023,1458834023,2556,0
468050,0,False,False,1460057524,1460057524,2557,0
468051,0,False,False,1458940839,1458940839,2558,0
468052,0,False,False,1463902954,1463902954,2559,0
468053,0,False,False,1469812198,1469812198,2561,0
468054,0,False,False,1464372213,1464372213,2562,0
468055,0,False,False,1467785193,1467785193,2563,0
468056,0,False,False,1479169501,1479169501,2564,0
468070,0,False,False,1478926582,1478926582,2568,0
468071,0,False,False,1462124545,1462124545,2569,0
468072,0,False,False,1482125981,1482125981,2570,0
468073,0,False,False,1453046180,1453046180,2571,0
468074,0,False,False,1475194831,1475194831,2572,0
468075,0,False,False,1472645103,1472645103,2573,0
468076,0,False,False,1464703324,1464703324,2576,0
468077,0,False,False,1450320971,1450320971,2577,0
468078,0,False,False,1449309368,1449309368,2578,0
468079,0,False,False,1459972105,1459972105,2579,0
468080,0,False,False,1451578985,1451578985,2580,0
468081,0,False,False,1464600182,1464600182,2582,0
468082,0,False,False,1458833197,1458833197,2583,0
468131,0,False,False,1467196544,1467196544,2586,0
468132,0,False,False,1452025086,1452025086,2587,0
468133,0,False,False,1467914022,1467914022,2588,0
468170,0,False,False,1449526605,1449526605,2591,0
468171,0,False,False,1461830207,1461830207,2592,0
468172,0,False,False,1467634771,1467634771,2593,0
468173,0,False,False,1468608435,1468608435,2594,0
468174,0,False,False,1455316859,1455316859,2595,0
468175,0,False,False,1460003043,1460003043,2596,0
468176,0,False,False,1477524761,1477524761,2597,0
468177,0,False,False,1450120931,1450120931,2598,0
468188,0,False,False,1463179165,1463179165,2601,0
468189,0,False,False,1467607241,1467607241,2602,0
468234,0,False,False,1470614673,1470614673,2604,0
468235,0,False,False,1452827866,1452827866,2605,0
468236,0,False,False,1467959194,1467959194,2606,0
468237,0,False,False,1453934801,1453934801,2607,0
468238,0,False,False,1467045582,1467045582,2608,0
468239,0,False,False,1463395128,1463395128,2609,0
468240,0,False,False,1461267492,1461267492,2611,0
468378,0,False,False,1478121287,1478121287,2615,0
468379,0,False,False,1482961997,1482961997,2616,0
468380,0,False,False,1457284725,1457284725,2617,0
468381,0,False,False,1465199004,1465199004,2618,0
468383,0,False,False,1451682805,1451682805,2620,0
468384,0,False,False,1462552049,1462552049,2621,0
468385,0,False,False,1453736410,1453736410,2622,0
468386,0,False,False,1478268479,1478268479,2624,0
468387,0,False,False,1461539087,1461539087,2625,0
468388,0,False,False,1454206616,1454206616,2626,0
468389,0,False,False,1458907233,1458907233,2627,0
468390,0,False,False,1450209655,1450209655,2628,0
468391,0,False,False,1453646203,1453646203,2629,0
468394,0,False,False,1453110546,1453110546,2631,0
468395,0,False,False,1451642216,1451642216,2632,0
468396,0,False,False,1472492514,1472492514,2633,0
468397,0,False,False,1470394860,1470394860,2634,0
468398,0,False,False,1457882193,1457882193,2635,0
468399,0,False,False,1460819333,1460819333,2636,0
468400,0,False,False,1474481032,1474481032,2638,0
468401,0,False,False,1454458513,1454458513,2640,0
468402,0,False,False,1463047739,1463047739,2642,0
468403,0,False,False,1476664507,1476664507,2644,0
468407,0,False,False,1472668101,1472668101,2646,0
468411,0,False,False,1459174909,1459174909,2648,0
468412,0,False,False,1472430614,1472430614,2649,0
468413,0,False,False,1458171025,1458171025,2650,0
468414,0,False,False,1468309654,1468309654,2651,0
468415,0,False,False,1461458868,1461458868,2652,0
468416,0,False,False,1454850634,1454850634,2653,0
468417,0,False,False,1469132596,1469132596,2654,0
468418,0,False,False,1472490790,1472490790,2655,0
468419,0,False,False,1452876784,1452876784,2657,0
468420,0,False,False,1453754011,1453754011,2658,0
468421,0,False,False,1454414972,1454414972,2659,0
468423,0,False,False,1465412972,1465412972,2661,0
468424,0,False,False,1480315252,1480315252,2662,0
468425,0,False,False,1476715145,1476715145,2664,0
468426,0,False,False,1477687193,1477687193,2665,0
468427,0,False,False,1473723264,1473723264,2666,0
468428,0,False,False,1452771602,1452771602,2667,0
468429,0,False,False,1453568008,1453568008,2668,0
468430,0,False,False,1469066405,1469066405,2669,0
468431,0,False,False,1462374790,1462374790,2670,0
468432,0,False,False,1464265553,1464265553,2671,0
468433,0,False,False,1473724647,1473724647,2672,0
468434,0,False,False,1461104350,1461104350,2673,0
468435,0,False,False,1458638859,1458638859,2674,0
468436,0,False,False,1465880859,1465880859,2675,0
468443,0,False,False,1465319435,1465319435,2677,0
468444,0,False,False,1464904742,1464904742,2679,0
495609,0,False,False,1462464792,1462464792,2681,0
495610,0,False,False,1474590789,1474590789,2682,0
495611,0,False,False,1456539385,1456539385,2684,0
495714,0,False,False,1452750473,1452750473,2686,0
495715,0,False,False,1460958798,1460958798,2687,0
495716,0,False,False,1469967483,1469967483,2688,0
495717,0,False,False,1465541489,1465541489,2691,0
495742,0,False,False,1469765676,1469765676,2693,0
495746,0,False,False,1466194325,1466194325,2695,0
495747,0,False,False,1449556256,1449556256,2696,0
495748,0,False,False,1467911810,1467911810,2697,0
495749,0,False,False,1460663037,1460663037,2698,0
495750,0,False,False,1451582148,1451582148,2699,0
495751,0,False,False,1475362283,1475362283,2700,0
495752,0,False,False,1475259860,1475259860,2701,0
495753,0,False,False,1462814770,1462814770,2702,0
495754,0,False,False,1478463243,1478463243,2703,0
495763,0,False,False,1451321176,1451321176,2706,0
495764,0,False,False,1481989333,1481989333,2707,0
495765,0,False,False,1451316712,1451316712,2709,0
495766,0,False,False,1472318176,1472318176,2710,0
495771,0,False,False,1461961693,1461961693,2713,0
495772,0,False,False,1464626349,1464626349,2714,0
495773,0,False,False,1459769721,1459769721,2717,0
495774,0,False,False,1464275916,1464275916,2718,0
495775,0,False,False,1461393077,1461393077,2719,0
495778,0,False,False,1474261801,1474261801,2721,0
495779,0,False,False,1457098227,1457098227,2722,0
495780,0,False,False,1450805262,1450805262,2723,0
495787,0,False,False,1454948256,1454948256,2725,0
495788,0,False,False,1476915000,1476915000,2726,0
495789,0,False,False,1466017274,1466017274,2727,0
495790,0,False,False,1472400518,1472400518,2728,0
495791,0,False,False,1464081029,1464081029,2729,0
495792,0,False,False,1474270477,1474270477,2730,0
495818,0,False,False,1469180706,1469180706,2733,0
495819,0,False,False,1454009678,1454009678,2735,0
496582,0,False,False,1461856703,1461856703,2737,0
496583,0,False,False,1462020398,1462020398,2738,0
496584,0,False,False,1469120514,1469120514,2739,0
496585,0,False,False,1478650425,1478650425,2740,0
496586,0,False,False,1472323769,1472323769,2741,0
496587,0,False,False,1465686557,1465686557,2742,0
496588,0,False,False,1469928497,1469928497,2743,0
496589,0,False,False,1479540571,1479540571,2744,0
496590,0,False,False,1466526377,1466526377,2745,0
496591,0,False,False,1475592075,1475592075,2746,0
496592,0,False,False,1475291460,1475291460,2747,0
496593,0,False,False,1470813559,1470813559,2748,0
496648,0,False,False,1455896204,1455896204,2750,0
496649,0,False,False,1478481422,1478481422,2751,0
496650,0,False,False,1481744490,1481744490,2752,0
496651,0,False,False,1477770996,1477770996,2753,0
496652,0,False,False,1457439505,1457439505,2754,0
496653,0,False,False,1476630767,1476630767,2755,0
496657,0,False,False,1482114202,1482114202,2757,0
496658,0,False,False,1459631172,1459631172,2758,0
496659,0,False,False,1467076049,1467076049,2759,0
496671,0,False,False,1461331931,1461331931,2763,0
496672,0,False,False,1467314180,1467314180,2764,0
496673,0,False,False,1481425465,1481425465,2765,0
496674,0,False,False,1450898588,1450898588,2766,0
496675,0,False,False,1472927319,1472927319,2767,0
496676,0,False,False,1451676862,1451676862,2768,0
496677,0,False,False,1481054550,1481054550,2769,0
496688,0,False,False,1474205235,1474205235,2771,0
496689,0,False,False,1465606332,1465606332,2772,0
496690,0,False,False,1455646604,1455646604,2773,0
496691,0,False,False,1470587027,1470587027,2774,0
496692,0,False,False,1449784771,1449784771,2775,0
496708,0,False,False,1467974116,1467974116,2780,0
496709,0,False,False,1455579240,1455579240,2781,0
496710,0,False,False,1458102194,1458102194,2782,0
496712,0,False,False,1461648408,1461648408,2784,0
496713,0,False,False,1455899051,1455899051,2786,0
496714,0,False,False,1479220928,1479220928,2787,0
496715,0,False,False,1461172751,1461172751,2788,0
496716,0,False,False,1473267996,1473267996,2789,0
496717,0,False,False,1466456052,1466456052,2792,0
496718,0,False,False,1449549719,1449549719,2793,0
496719,0,False,False,1476517719,1476517719,2794,0
496731,0,False,False,1461792215,1461792215,2796,0
496732,0,False,False,1450556808,1450556808,2797,0
496733,0,False,False,1475268495,1475268495,2798,0
496734,0,False,False,1455745178,1455745178,2799,0
496736,0,False,False,1483113217,1483113217,2801,0
497656,0,False,False,1474491281,1474491281,2804,0
497657,0,False,False,1478435900,1478435900,2805,0
497658,0,False,False,1482465379,1482465379,2807,0
497676,0,False,False,1474309746,1474309746,2811,0
497677,0,False,False,1463398700,1463398700,2812,0
497678,0,False,False,1455559081,1455559081,2815,0
498150,0,False,False,1469466183,1469466183,2819,0
498151,0,False,False,1452122547,1452122547,2820,0
498152,0,False,False,1483048157,1483048157,2821,0
498153,0,False,False,1449692571,1449692571,2823,0
498154,0,False,False,1457022729,1457022729,2824,0
498158,0,False,False,1465329207,1465329207,2828,0
498213,0,False,False,1454133969,1454133969,2830,0
498214,0,False,False,1458668696,1458668696,2831,0
498215,0,False,False,1457272778,1457272778,2832,0
498216,0,False,False,1454522520,1454522520,2834,0
498217,0,False,False,1456622518,1456622518,2835,0
498229,0,False,False,1450356286,1450356286,2837,0
498230,0,False,False,1465492677,1465492677,2838,0
498231,0,False,False,1457526830,1457526830,2839,0
498233,0,False,False,1449736022,1449736022,2841,0
498234,0,False,False,1472332748,1472332748,2842,0
498242,0,False,False,1472050720,1472050720,2844,0
498243,0,False,False,1469211804,1469211804,2845,0
498244,0,False,False,1472715583,1472715583,2846,0
498245,0,False,False,1452841755,1452841755,2847,0
498246,0,False,False,1455003284,1455003284,2848,0
498247,0,False,False,1454374254,1454374254,2849,0
498248,0,False,False,1471295460,1471295460,2850,0
498262,0,False,False,1460940938,1460940938,2854,0
498263,0,False,False,1467159151,1467159151,2855,0
498264,0,False,False,1463268626,1463268626,2856,0
498265,0,False,False,1464820619,1464820619,2857,0
498266,0,False,False,1451157046,1451157046,2858,0
498267,0,False,False,1456078668,1456078668,2859,0
498268,0,False,False,1479915917,1479915917,2860,0
498269,0,False,False,1449001733,1449001733,2861,0
498270,0,False,False,1470523269,1470523269,2862,0
498271,0,False,False,1475354741,1475354741,2863,0
498291,0,False,False,1452245993,1452245993,2865,0
498296,0,False,False,1478701429,1478701429,2867,0
498297,0,False,False,1454718633,1454718633,2869,0
498298,0,False,False,1469113993,1469113993,2870,0
498299,0,False,False,1470592948,1470592948,2871,0
498300,0,False,False,1466774041,1466774041,2872,0
498301,0,False,False,1473382262,1473382262,2875,0
498302,0,False,False,1479669348,1479669348,2876,0
498471,0,False,False,1451520846,1451520846,2881,0
498475,0,False,False,1460387986,1460387986,2883,0
498482,0,False,False,1450277091,1450277091,2886,0
498485,0,False,False,1482881524,1482881524,2888,0
498486,0,False,False,1475503400,1475503400,2890,0
498487,0,False,False,1453140914,1453140914,2891,0
498488,0,False,False,1465418137,1465418137,2892,0
498489,0,False,False,1463269346,1463269346,2893,0
498490,0,False,False,1475012573,1475012573,2894,0
498491,0,False,False,1455633012,1455633012,2895,0
498494,0,False,False,1465071683,1465071683,2898,0
498495,0,False,False,1462452171,1462452171,2900,0
498496,0,False,False,1474295818,1474295818,2901,0
498497,0,False,False,1467077800,1467077800,2902,0
498498,0,False,False,1467642218,1467642218,2903,0
498499,0,False,False,1460336708,1460336708,2904,0
498500,0,False,False,1477685610,1477685610,2905,0
498642,0,False,False,1462143352,1462143352,2908,0
498643,0,False,False,1456156652,1456156652,2909,0
498644,0,False,False,1478099776,1478099776,2910,0
498645,0,False,False,1482762018,1482762018,2911,0
498680,0,False,False,1453233815,1453233815,2915,0
498703,0,False,False,1452523139,1452523139,2922,0
498765,0,False,False,1452375311,1452375311,2931,0
498766,0,False,False,1461638638,1461638638,2932,0
499523,0,False,False,1472260631,1472260631,2936,0
499524,0,False,False,1479686231,1479686231,2937,0
499525,0,False,False,1463010760,1463010760,2938,0
499528,0,False,False,1462906821,1462906821,2941,0
499530,0,False,False,1454162859,1454162859,2943,0
499927,0,False,False,1450783486,1450783486,2945,0
499928,0,False,False,1481265284,1481265284,2946,0
499929,0,False,False,1482477914,1482477914,2947,0
499930,0,False,False,1479139146,1479139146,2948,0
499931,0,False,False,1468889845,1468889845,2949,0
499932,0,False,False,1471311083,1471311083,2950,0
499933,0,False,False,1460302807,1460302807,2951,0
499934,0,False,False,1454955130,1454955130,2952,0
499935,0,False,False,1455483734,1455483734,2953,0
499936,0,False,False,1463872049,1463872049,2954,0
499952,0,False,False,1465330812,1465330812,2957,0
499953,0,False,False,1480921162,1480921162,2959,0
499954,0,False,False,1471305489,1471305489,2960,0
499955,0,False,False,1455475983,1455475983,2961,0
500011,0,False,False,1474958762,1474958762,2964,0
500049,0,False,False,1465496918,1465496918,2967,0
500050,0,False,False,1480691480,1480691480,2968,0
500051,0,False,False,1463582051,1463582051,2969,0
500133,0,False,False,1455888461,1455888461,2972,0
500197,0,False,False,1478622932,1478622932,2974,0
500198,0,False,False,1472231803,1472231803,2975,0
500199,0,False,False,1476206474,1476206474,2976,0
500200,0,False,False,1451298704,1451298704,2977,0
500201,0,False,False,1471285361,1471285361,2978,0
500203,0,False,False,1462638687,1462638687,2980,0
500204,0,False,False,1456174144,1456174144,2982,0
500205,0,False,False,1461960837,1461960837,2983,0
500206,0,False,False,1476213434,1476213434,2984,0
500211,0,False,False,1453477104,1453477104,2986,0
500212,0,False,False,1468797372,1468797372,2987,0
500213,0,False,False,1449246018,1449246018,2988,0
500276,0,False,False,1466078780,1466078780,2990,0
500277,0,False,False,1474767725,1474767725,2991,0
500278,0,False,False,1456888309,1456888309,2992,0
500284,0,False,False,1469805473,1469805473,2994,0
500285,0,False,False,1455113465,1455113465,2997,0
500286,0,False,False,1451470831,1451470831,2999,0
500287,0,False,False,1463126582,1463126582,3000,0
500288,0,False,False,1478092391,1478092391,3001,0
500289,0,False,False,1473883792,1473883792,3002,0
500293,0,False,False,1474726221,1474726221,3004,0
500294,0,False,False,1468952539,1468952539,3005,0
500295,0,False,False,1471036820,1471036820,3008,0
500296,0,False,False,1471036820,1471036820,3009,0
500301,0,False,False,1452030277,1452030277,3012,0
500302,0,False,False,1479673815,1479673815,3014,0
500303,0,False,False,1456580774,1456580774,3015,0
500304,0,False,False,1451493698,1451493698,3017,0
500327,0,False,False,1471101735,1471101735,3020,0
500328,0,False,False,1477087010,1477087010,3021,0
500329,0,False,False,1472305464,1472305464,3022,0
500330,0,False,False,1453288342,1453288342,3023,0
500331,0,False,False,1454201827,1454201827,3024,0
500332,0,False,False,1453230197,1453230197,3025,0
500333,0,False,False,1461182609,1461182609,3027,0
500334,0,False,False,1462236775,1462236775,3028,0
500336,0,False,False,1468738821,1468738821,3031,0
502080,0,False,False,1459198916,1459198916,3033,0
502081,0,False,False,1454074689,1454074689,3035,0
502082,0,False,False,1472228001,1472228001,3038,0
502095,0,False,False,1463331289,1463331289,3040,0
502096,0,False,False,1464991217,1464991217,3041,0
502097,0,False,False,1459155324,1459155324,3042,0
502098,0,False,False,1470155898,1470155898,3043,0
502099,0,False,False,1464904329,1464904329,3044,0
502100,0,False,False,1473331748,1473331748,3045,0
502153,0,False,False,1451231754,1451231754,3047,0
502154,0,False,False,1463661270,1463661270,3048,0
502253,0,False,False,1455227918,1455227918,3051,0
502254,0,False,False,1478453796,1478453796,3052,0
502255,0,False,False,1472307532,1472307532,3053,0
502256,0,False,False,1457467328,1457467328,3054,0
502257,0,False,False,1478735252,1478735252,3055,0
502258,0,False,False,1467248444,1467248444,3056,0
502259,0,False,False,1473529839,1473529839,3057,0
502260,0,False,False,1466667108,1466667108,3058,0
502469,0,False,False,1480976581,1480976581,3061,0
502470,0,False,False,1457225433,1457225433,3062,0
502471,0,False,False,1463725692,1463725692,3063,0
502472,0,False,False,1457113675,1457113675,3064,0
502478,0,False,False,1464327583,1464327583,3066,0
502479,0,False,False,1476886530,1476886530,3067,0
502480,0,False,False,1451496147,1451496147,3068,0
502483,0,False,False,1473474896,1473474896,3070,0
502484,0,False,False,1473662079,1473662079,3071,0
502485,0,False,False,1458172390,1458172390,3072,0
502486,0,False,False,1482056143,1482056143,3073,0
502487,0,False,False,1455997576,1455997576,3074,0
502488,0,False,False,1461537350,1461537350,3075,0
502489,0,False,False,1456711017,1456711017,3077,0
502490,0,False,False,1483118175,1483118175,3078,0
502509,0,False,False,1470599702,1470599702,3081,0
502510,0,False,False,1457699991,1457699991,3083,0
502511,0,False,False,1481719969,1481719969,3084,0
502512,0,False,False,1480944252,1480944252,3085,0
502513,0,False,False,1452197414,1452197414,3086,0
502514,0,False,False,1474179244,1474179244,3087,0
502517,0,False,False,1470068402,1470068402,3089,0
502519,0,False,False,1456079881,1456079881,3091,0
502520,0,False,False,1478704815,1478704815,3093,0
502521,0,False,False,1462383199,1462383199,3094,0
502522,0,False,False,1460502437,1460502437,3095,0
502523,0,False,False,1468167028,1468167028,3096,0
502524,0,False,False,1456788082,1456788082,3097,0
502525,0,False,False,1460421752,1460421752,3098,0
502526,0,False,False,1456328835,1456328835,3099,0
502527,0,False,False,1461522188,1461522188,3100,0
502531,0,False,False,1451226552,1451226552,3103,0
502532,0,False,False,1454529863,1454529863,3104,0
502533,0,False,False,1474358184,1474358184,3105,0
503245,0,False,False,1465312243,1465312243,3108,0
503246,0,False,False,1469570330,1469570330,3109,0
503247,0,False,False,1450335025,1450335025,3110,0
503248,0,False,False,1464705221,1464705221,3111,0
503251,0,False,False,1475468778,1475468778,3114,0
503252,0,False,False,1474138545,1474138545,3115,0
503356,0,False,False,1465155277,1465155277,3117,0
503357,0,False,False,1460130418,1460130418,3118,0
503358,0,False,False,1460642702,1460642702,3119,0
503359,0,False,False,1467082743,1467082743,3120,0
503360,0,False,False,1454441948,1454441948,3121,0
503361,0,False,False,1453168928,1453168928,3123,0
503362,0,False,False,1453440312,1453440312,3124,0
503363,0,False,False,1470116528,1470116528,3125,0
503364,0,False,False,1473432058,1473432058,3126,0
503365,0,False,False,1456489413,1456489413,3127,0
503366,0,False,False,1469232533,1469232533,3128,0
503367,0,False,False,1458075316,1458075316,3129,0
503368,0,False,False,1452782554,1452782554,3130,0
503369,0,False,False,1471734393,1471734393,3131,0
503370,0,False,False,1473565902,1473565902,3132,0
503372,0,False,False,1481419174,1481419174,3134,0
503373,0,False,False,1467546908,1467546908,3135,0
503374,0,False,False,1464944044,1464944044,3138,0
503375,0,False,False,1456948014,1456948014,3139,0
503411,0,False,False,1475697403,1475697403,3141,0
503412,0,False,False,1466435969,1466435969,3144,0
503413,0,False,False,1459426419,1459426419,3146,0
503414,0,False,False,1449108544,1449108544,3147,0
503415,0,False,False,1455145385,1455145385,3148,0
503416,0,False,False,1461546454,1461546454,3149,0
503417,0,False,False,1464515810,1464515810,3150,0
503422,0,False,False,1482769123,1482769123,3153,0
517320,0,False,False,1476663035,1476663035,3156,0
517551,0,False,False,1449520104,1449520104,3158,0
517552,0,False,False,1470812454,1470812454,3159,0
517553,0,False,False,1453179328,1453179328,3160,0
517554,0,False,False,1470861183,1470861183,3162,0
518935,0,False,False,1470785092,1470785092,3165,0
519942,0,False,False,1469807244,1469807244,3168,0
519943,0,False,False,1476130763,1476130763,3170,0
519944,0,False,False,1451576936,1451576936,3171,0
519945,0,False,False,1457403684,1457403684,3173,0
519952,0,False,False,1451175117,1451175117,3177,0
520009,0,False,False,1450307459,1450307459,3179,0
520730,0,False,False,1470595422,1470595422,3183,0
520731,0,False,False,1456622912,1456622912,3184,0
520732,0,False,False,1466743370,1466743370,3185,0
520733,0,False,False,1458156722,1458156722,3186,0
520734,0,False,False,1466041602,1466041602,3187,0
520735,0,False,False,1466175001,1466175001,3188,0
520736,0,False,False,1474502324,1474502324,3190,0
520737,0,False,False,1451632766,1451632766,3191,0
520740,0,False,False,1469028672,1469028672,3193,0
520741,0,False,False,1468948214,1468948214,3194,0
520742,0,False,False,1464739917,1464739917,3195,0
520761,0,False,False,1457738465,1457738465,3197,0
520762,0,False,False,1468087447,1468087447,3198,0
520763,0,False,False,1478965045,1478965045,3199,0
520764,0,False,False,1452893536,1452893536,3200,0
520765,0,False,False,1460906315,1460906315,3201,0
520766,0,False,False,1459713769,1459713769,3202,0
520767,0,False,False,1457922261,1457922261,3203,0
520768,0,False,False,1473281072,1473281072,3204,0
520769,0,False,False,1460563376,1460563376,3205,0
520770,0,False,False,1461447925,1461447925,3206,0
520774,0,False,False,1465524132,1465524132,3208,0
520778,0,False,False,1476495276,1476495276,3211,0
520830,0,False,False,1462146134,1462146134,3215,0
520832,0,False,False,1478356530,1478356530,3217,0
520834,0,False,False,1457462771,1457462771,3219,0
520835,0,False,False,1454978007,1454978007,3220,0
520836,0,False,False,1475205143,1475205143,3221,0
520837,0,False,False,1482446130,1482446130,3222,0
520838,0,False,False,1451543539,1451543539,3223,0
520839,0,False,False,1457471235,1457471235,3224,0
520894,0,False,False,1479154683,1479154683,3228,0
520895,0,False,False,1471903588,1471903588,3229,0
520896,0,False,False,1471903588,1471903588,3230,0
520897,0,False,False,1464871995,1464871995,3231,0
520898,0,False,False,1452643379,1452643379,3232,0
520899,0,False,False,1472570640,1472570640,3233,0
520900,0,False,False,1479014179,1479014179,3234,0
520901,0,False,False,1451578039,1451578039,3236,0
520902,0,False,False,1476575129,1476575129,3237,0
520903,0,False,False,1482859366,1482859366,3238,0
521042,0,False,False,1471671458,1471671458,3240,0
521043,0,False,False,1467943382,1467943382,3241,0
521044,0,False,False,1461264499,1461264499,3242,0
521045,0,False,False,1456337811,1456337811,3243,0
521046,0,False,False,1452151501,1452151501,3244,0
521047,0,False,False,1461185384,1461185384,3245,0
521048,0,False,False,1456445650,1456445650,3246,0
521049,0,False,False,1467730632,1467730632,3248,0
521050,0,False,False,1476185613,1476185613,3249,0
521051,0,False,False,1469670472,1469670472,3250,0
521052,0,False,False,1462653550,1462653550,3251,0
521053,0,False,False,1467030620,1467030620,3252,0
521054,0,False,False,1465792443,1465792443,3253,0
521055,0,False,False,1453644969,1453644969,3254,0
521056,0,False,False,1456522568,1456522568,3255,0
521057,0,False,False,1453735899,1453735899,3256,0
521058,0,False,False,1455100548,1455100548,3257,0
521060,0,False,False,1458792807,1458792807,3259,0
521061,0,False,False,1456258248,1456258248,3260,0
521062,0,False,False,1474781710,1474781710,3261,0
521063,0,False,False,1451746791,1451746791,3262,0
521064,0,False,False,1460600927,1460600927,3263,0
521065,0,False,False,1461603525,1461603525,3264,0
521066,0,False,False,1473006421,1473006421,3265,0
521067,0,False,False,1449280338,1449280338,3267,0
521068,0,False,False,1466428128,1466428128,3268,0
521069,0,False,False,1459694617,1459694617,3270,0
521070,0,False,False,1470332475,1470332475,3271,0
521075,0,False,False,1474159391,1474159391,3273,0
521077,0,False,False,1455459624,1455459624,3275,0
521078,0,False,False,1475202684,1475202684,3276,0
521079,0,False,False,1459517762,1459517762,3277,0
521080,0,False,False,1482309311,1482309311,3278,0
521081,0,False,False,1461623729,1461623729,3279,0
521082,0,False,False,1456041828,1456041828,3280,0
521101,0,False,False,1475660189,1475660189,3282,0
521102,0,False,False,1475660189,1475660189,3283,0
521103,0,False,False,1457093310,1457093310,3284,0
521104,0,False,False,1470153452,1470153452,3285,0
521105,0,False,False,1455045472,1455045472,3286,0
521106,0,False,False,1483233409,1483233409,3288,0
521107,0,False,False,1477196128,1477196128,3289,0
521108,0,False,False,1467942109,1467942109,3290,0
521109,0,False,False,1453655226,1453655226,3291,0
521110,0,False,False,1453334611,1453334611,3292,0
521111,0,False,False,1454948971,1454948971,3294,0
521112,0,False,False,1458634048,1458634048,3295,0
