,comment_id,treated,nltk_com_sen_pos,nltk_com_sen_neg,nltk_com_sen_neutral,nltk_sub_sen_pos,nltk_sub_sen_neg,nltk_sub_sen_neutral,nltk_title_sen_pos,nltk_title_sen_neg,nltk_title_sen_neutral,nltk_sim_sen,percent_adj,topic_model_0,topic_model_1,topic_model_2,topic_model_3,topic_model_4,topic_model_5,topic_model_6,topic_model_7,topic_model_8,topic_model_9,topic_model_10,topic_model_11,topic_model_12,topic_model_13,topic_model_14,Unnamed: 0_y,submmiter_commenter_tfidf_cos_sim,delta,comment_depth,commenter_number_submission,submitter_number_submission,number_of_comments_in_tree_from_submitter,number_of_respond_by_submitter_total,respond_to_comment_user_responses_ratio,submitter_seniority_days,is_first_comment_in_tree,commenter_number_comment,submitter_number_comment,number_of_comments_in_tree_by_comment_user,number_of_respond_by_submitter,respond_to_comment_user_all_ratio,respond_total_ratio,commenter_seniority_days,time_ratio,comment_len,submission_len,title_len,time_between_messages,time_until_first_comment,time_between_comment_first_comment
32,do47hi3,1.0,0.023,0.013000000000000001,0.965,0.054000000000000006,0.032,0.9129999999999999,0.11599999999999999,0.0,0.884,0.9991480522189052,0.03883495145631068,0.0006006011972203852,0.0006006011390127243,0.0006006008479744196,0.0006006024195812643,0.026922326534986496,0.08690983057022095,0.0006006023613736032,0.2709766626358032,0.0718383938074112,0.011834105476737022,0.27431052923202515,0.0006006020703352988,0.19943557679653168,0.0006006020703352988,0.05356832221150398,32,0.280549883917,1,0,1,1,0,0,0.0,406,1,180,11,0,0,0.0,0.0,1577,0.7826810990840966,1027,2380,121,0.2,940.0,261.0
33,do47g42,0.0,0.135,0.062,0.802,0.054000000000000006,0.032,0.9129999999999999,0.11599999999999999,0.0,0.884,0.993382408598833,0.09848484848484848,0.03804908692836762,0.0009803934954106808,0.03542429208755493,0.29251575469970703,0.043578434735536575,0.3181754052639008,0.04172702506184578,0.041326168924570084,0.0009803947759792207,0.0009803927969187498,0.09011413156986237,0.0009803964057937264,0.09320731461048126,0.0009803986176848412,0.000980392680503428,33,0.176599894491,1,0,0,1,0,0,0.0,406,1,43,11,0,0,0.0,0.0,200,0.8438061041292639,758,2380,121,0.18,940.0,174.0
34,do47vuh,0.0,0.11900000000000001,0.045,0.835,0.054000000000000006,0.032,0.9129999999999999,0.11599999999999999,0.0,0.884,0.996438991220718,0.07936507936507936,0.0006006009643897414,0.000600601255428046,0.0006006010808050632,0.22710515558719635,0.0006006023031659424,0.3979696333408356,0.02054838091135025,0.03267109766602516,0.0006006020703352988,0.0006006023031659424,0.12189286947250365,0.029088314622640613,0.0938454642891884,0.020249435678124428,0.05302606150507927,34,0.0542058940771,1,2,0,1,3,3,0.3333333333333333,406,0,15,14,1,1,0.05263157894736842,0.15789473684210525,398,0.4510556621880998,1238,2380,121,0.34,940.0,1144.0
35,dpbm6pa,0.0,0.07400000000000001,0.16,0.7659999999999999,0.14400000000000002,0.09300000000000001,0.764,0.0,0.423,0.5770000000000001,0.99237647091193,0.09447852760736196,0.00017873122124001384,0.00017873158503789455,0.005824336316436529,0.08522997796535492,0.027843868359923363,0.014379416592419147,0.004631288349628449,0.023059077560901642,0.3420421779155731,0.02808508463203907,0.323264479637146,0.007537260651588441,0.017139807343482968,0.09929516166448593,0.02131055481731892,35,0.193712544497,1,0,1,1,5,5,0.0,150,1,13,5,0,0,0.0,0.1851851851851852,259,0.19125550767442984,4091,3101,90,5.44,3950.0,16703.0
36,dpbbays,0.0,0.024,0.165,0.8109999999999999,0.14400000000000002,0.09300000000000001,0.764,0.0,0.423,0.5770000000000001,0.984751503982608,0.13095238095238096,0.0004830923571716994,0.00048309241537936037,0.015899159014225006,0.18332776427268985,0.0004830922989640385,0.061667710542678826,0.059366032481193536,0.00048309285193681717,0.654541552066803,0.00048309241537936037,0.0004830932302866131,0.0004830939578823745,0.0004830929974559695,0.01279660779982805,0.008536423556506634,36,0.176582970076,1,0,1,1,2,2,0.0,150,1,538,2,0,0,0.0,0.07407407407407407,1276,0.6595424945733845,1334,3101,90,1.39,3950.0,2039.0
37,dq38qwd,0.0,0.184,0.08800000000000001,0.728,0.08900000000000001,0.048,0.862,0.0,0.127,0.873,0.9877591591258744,0.1348314606741573,0.0008130086935125291,0.000813010148704052,0.029600687325000763,0.5709111094474792,0.0008130102651193737,0.000813010148704052,0.0008130136993713678,0.02928230538964272,0.0008130086353048682,0.0008130086353048682,0.06376151740550995,0.0008130086935125291,0.2076972872018814,0.0008130088681355119,0.09143003076314926,37,0.200997565117,1,0,0,4,0,0,0.0,146,1,42,21,0,0,0.0,0.0,250,0.16659337898109178,912,1775,112,4.25,2652.0,13267.0
38,dq32wy0,0.0,0.076,0.0,0.924,0.08900000000000001,0.048,0.862,0.0,0.127,0.873,0.9982531528916726,0.13333333333333333,0.002150542102754116,0.043305393308401115,0.0021505411714315414,0.38457435369491577,0.0021505397744476795,0.00215054233558476,0.002150539541617036,0.0021505432669073343,0.0021505425684154034,0.0021505432669073343,0.00215054233558476,0.002150538843125105,0.5057386755943298,0.0021505430340766907,0.042725611478090286,38,0.0534540602889,1,2,0,4,0,0,0.0,146,1,16,21,0,0,0.0,0.0,362,0.9082191780821918,328,1775,112,0.48,2652.0,268.0
39,dq3vc1f,0.0,0.12,0.096,0.785,0.08900000000000001,0.048,0.862,0.0,0.127,0.873,0.996709630449066,0.12087912087912088,0.0012578645255416634,0.0012578644091263411,0.0012578661553561687,0.21588897705078125,0.0841437578201294,0.03358450531959534,0.10514376312494278,0.001257863244973123,0.0012578624300658705,0.023181060329079628,0.3663801550865173,0.001257863244973123,0.16161483526229858,0.0012578645255416634,0.0012578631285578012,39,0.17637412581099998,1,4,0,4,1,1,0.0,146,0,36,22,1,0,0.0,0.027027027027027032,201,0.06534916958257356,513,1775,112,11.16,2652.0,37930.0
40,dh50sl6,0.0,0.04,0.152,0.8079999999999999,0.08199999999999999,0.256,0.662,0.16699999999999998,0.0,0.833,0.9812191724428868,0.0350609756097561,0.014447709545493124,0.00023557148233521732,0.0002355716424062848,0.2530592381954193,0.005782457999885082,0.01224347110837698,0.03822137415409088,0.01567905582487583,0.00023557168606203052,0.00023557226813863966,0.3040258288383484,0.34278404712677,0.012343431822955608,0.00023557161330245435,0.00023557158419862392,40,0.22000332082199997,1,0,0,1,3,3,0.0,417,1,56,12,0,0,0.0,0.028571428571428567,348,0.346779440468445,3076,3259,61,0.25,533.0,1004.0
41,dh503z1,0.0,0.026000000000000002,0.114,0.86,0.08199999999999999,0.256,0.662,0.16699999999999998,0.0,0.833,0.9685808355996248,0.15217391304347827,0.002666667103767395,0.0026666666381061077,0.0026666680350899696,0.2030174881219864,0.002666667103767395,0.002666671294718981,0.0026666689664125447,0.002666667103767395,0.0026666689664125447,0.0026666701305657625,0.0026666701305657625,0.7623158693313599,0.00266667315736413,0.0026666733901947732,0.002666667802259326,41,0.19091734909400002,1,0,1,1,1,1,0.0,417,1,49,10,0,0,0.0,0.009523809523809523,1133,0.7192982456140351,230,3259,61,0.12,533.0,208.0
42,dh51cao,0.0,0.067,0.048,0.885,0.08199999999999999,0.256,0.662,0.16699999999999998,0.0,0.833,0.9505360136864665,0.09473684210526316,0.001666668220423162,0.10746429115533827,0.0016666703158989547,0.116776205599308,0.0016666700830683114,0.0016666721785441039,0.05756449699401856,0.0016666678711771965,0.0016666704323142767,0.001666667521931231,0.44510769844055176,0.19970247149467468,0.0016666734591126444,0.0016666681040078402,0.058384764939546585,42,0.249852272588,1,2,0,1,4,4,0.0,417,0,113,13,2,0,0.0,0.0380952380952381,383,0.2449448529411765,435,3259,61,0.36,533.0,1643.0
43,dsn7nbp,0.0,0.14800000000000002,0.132,0.72,0.115,0.096,0.789,0.09,0.233,0.677,0.9966835276938644,0.08,0.0003766484442166984,0.01223847270011902,0.056211184710264206,0.3544519543647766,0.02510078810155392,0.08359338343143463,0.00037664940464310353,0.000376648036763072,0.0003766487934626639,0.0003766480949707329,0.06992191076278688,0.3241913616657257,0.0003766492882277817,0.07165436446666718,0.00037664847332052886,43,0.246338850644,1,0,0,1,5,5,0.0,79,1,282,5,0,0,0.0,0.06097560975609756,1371,0.10869130869130868,1924,2376,150,1.23,544.0,4461.0
44,drd81du,0.0,0.051,0.08199999999999999,0.866,0.162,0.083,0.755,0.0,0.0,1.0,0.9884235516420988,0.06349206349206349,0.0004329007060732693,0.008087320253252983,0.0004329007933847606,0.06467388570308685,0.00043290157918818295,0.6831636428833008,0.015212634578347206,0.00043290157918818295,0.0004329009389039129,0.0004329007060732693,0.10225383192300797,0.0004329011426307261,0.0729624480009079,0.00043290085159242153,0.0501830019056797,44,0.216428061422,1,0,0,1,1,1,0.0,107,1,84,1,0,0,0.0,0.043478260869565216,750,0.3190045248868778,1986,1333,80,0.29,564.0,1204.0
45,drd7o94,0.0,0.07200000000000001,0.09699999999999999,0.83,0.162,0.083,0.755,0.0,0.0,1.0,0.9922757899853056,0.058988764044943826,0.00041152306948788464,0.009292894043028356,0.0004115233605261892,0.06349118798971176,0.026499442756176,0.5839486122131348,0.00041152315679937596,0.059256602078676224,0.00041152432095259433,0.02793075144290924,0.06448037177324295,0.06573799252510071,0.01931547373533249,0.00041152385529130697,0.07798902690410614,45,0.218501680857,1,0,2,1,0,0,0.0,107,1,274,0,0,0,0.0,0.0,476,0.5391969407265774,1934,1333,80,0.17,564.0,482.0
46,d0u7vp9,0.0,0.115,0.0,0.885,0.09300000000000001,0.035,0.872,0.0,0.0,1.0,0.9989409133436788,0.047619047619047616,0.0008771938155405222,0.0008771943976171316,0.057216495275497437,0.4290302097797394,0.0008771966677159071,0.0008771942812018096,0.0008771936409175396,0.0008771942812018096,0.0008771936991252005,0.0008771942229941487,0.000877194688655436,0.0008771939319558443,0.1719675362110138,0.0008771938155405222,0.3321366310119629,46,0.45835918187700003,1,0,0,13,1,1,0.0,1578,1,128,220,0,0,0.0,0.027027027027027032,1578,0.4103626943005181,854,2646,41,0.32,792.0,1138.0
47,duhu1cv,0.0,0.139,0.068,0.7929999999999999,0.16399999999999998,0.114,0.722,0.0,0.0,1.0,0.996431357481794,0.09116022099447514,0.07497566938400269,0.00036832460318692034,0.01214885711669922,0.055812858045101166,0.04761961475014687,0.0334864966571331,0.13506925106048584,0.03900071606040001,0.0003683252143673599,0.00036832439946010714,0.5711910128593445,0.0003683244285639376,0.028485551476478577,0.0003683244867715985,0.0003683250106405467,47,0.226950343553,1,0,0,1,4,4,0.0,42,1,203,4,0,0,0.0,0.0291970802919708,1714,0.2592274678111588,1953,1517,57,0.38,604.0,1726.0
48,dui1o2x,1.0,0.113,0.109,0.778,0.16399999999999998,0.114,0.722,0.0,0.0,1.0,0.9968247357287844,0.07051282051282051,0.01832071878015995,0.008133146911859512,0.005256338510662317,0.18863274157047272,0.14028173685073853,0.05079104751348496,0.07099753618240356,0.0241206306964159,0.004538433626294136,0.011082954704761505,0.4614302814006805,0.008100753650069237,0.00011820365762105213,0.002900006948038936,0.005295495968312025,48,0.0967767824294,1,2,1,1,12,12,0.0,42,1,13,12,0,0,0.0,0.08759124087591241,147,0.060551378446115287,6710,1517,57,2.46,604.0,9371.0
49,dui00s2,0.0,0.099,0.11900000000000001,0.782,0.16399999999999998,0.114,0.722,0.0,0.0,1.0,0.9953610596911261,0.08419838523644751,0.0312077347189188,0.004956476390361786,0.016269681975245476,0.13582618534564972,0.07328129559755325,0.058781355619430535,0.06398788839578629,0.0041237459518015385,0.008054268546402454,0.01102917082607746,0.5863069891929626,0.00016420417523477226,0.00016420402971561998,0.00016420411702711135,0.005682568531483412,49,0.316709064864,1,4,1,1,10,10,0.1,42,0,197,10,1,1,0.007299270072992701,0.072992700729927,495,0.07221425155428025,4505,1517,57,2.19,604.0,7760.0
50,djxdjbb,0.0,0.068,0.13,0.802,0.102,0.07,0.828,0.259,0.0,0.741,0.9963716630454991,0.1021897810218978,0.0008771939319558443,0.0008771936991252005,0.040995482355356216,0.0008771950961090624,0.03071736730635166,0.13126862049102786,0.0008771978318691254,0.2486640810966492,0.0008771942812018096,0.0008771949796937406,0.13648636639118195,0.0008771936991252005,0.4039733409881592,0.0008771938155405222,0.0008771948050707579,50,0.116672310056,1,0,0,2,3,3,0.0,387,1,22,17,0,0,0.0,0.16666666666666666,270,0.05309894889452701,707,1888,64,4.35,879.0,15675.0
51,cznxdce,0.0,0.063,0.063,0.8740000000000001,0.08,0.114,0.8059999999999999,0.0,0.198,0.802,0.9973257444680572,0.1282051282051282,0.0016260171541944144,0.0016260166885331273,0.0016260192496702075,0.0016260200645774605,0.0016260169213637712,0.2924264371395111,0.054312549531459815,0.038384035229682915,0.5515915751457214,0.001626021694391966,0.0016260214615613222,0.001626017619855702,0.047025181353092194,0.00162601750344038,0.0016260169213637712,51,0.0962891299106,1,0,0,1,2,2,0.0,794,1,35,3,0,0,0.0,0.10526315789473684,1342,0.1269161406672678,411,2542,82,1.13,563.0,3873.0
52,dhbyl7d,0.0,0.11599999999999999,0.025,0.86,0.105,0.08199999999999999,0.812,0.0,0.16399999999999998,0.836,0.9974643873326304,0.0870488322717622,0.00028129431302659214,0.0002812942839227617,0.061492856591939926,0.2958907783031464,0.07979421317577362,0.1427534520626068,0.01791525073349476,0.158797487616539,0.0002812943421304226,0.005561868194490671,0.21855702996253967,0.0002812941966112703,0.005581497214734554,0.012249103747308254,0.0002812942548189312,52,0.20684510847399998,1,0,0,1,5,5,0.0,328,1,264,5,0,0,0.0,0.06666666666666668,1687,0.0003636363636363636,2383,1921,73,0.45,1.0,2749.0
53,dhbz06v,0.0,0.052000000000000005,0.156,0.792,0.105,0.08199999999999999,0.812,0.0,0.16399999999999998,0.836,0.9936223421817756,0.09090909090909093,0.0009803932625800373,0.0009803971042856574,0.3745367825031281,0.3809079825878143,0.0009803948923945427,0.0009803943103179336,0.021436350420117375,0.0009803930297493935,0.07548634707927704,0.000980392680503428,0.0009803941939026117,0.137828528881073,0.000980396056547761,0.000980393378995359,0.0009803930297493935,53,0.14507061767999999,1,2,0,1,6,6,0.16666666666666666,328,0,99,6,1,1,0.013333333333333334,0.08,1717,0.00031113876789047915,844,1921,73,0.53,1.0,3213.0
54,dhbydlt,0.0,0.095,0.061,0.8440000000000001,0.105,0.08199999999999999,0.812,0.0,0.16399999999999998,0.836,0.9994694021808811,0.07547169811320754,0.1294115036725998,0.003174607176333666,0.003174605779349804,0.1990642249584198,0.17449524998664856,0.0031746132299304013,0.0031746069435030218,0.16090862452983856,0.06856951117515564,0.0031746034510433674,0.07445657253265381,0.167697474360466,0.003174605080857873,0.003174604382365942,0.003174605080857873,54,0.13736554095,1,4,0,1,5,5,0.0,328,1,50,5,0,0,0.0,0.06666666666666668,557,0.0003982477100756671,229,1921,73,0.41,1.0,2510.0
55,d31oxzh,0.0,0.159,0.081,0.76,0.163,0.102,0.735,0.24100000000000002,0.0,0.759,0.9994572224520408,0.10734463276836158,0.0004089983995072544,0.012091494165360928,0.05434494838118553,0.6740491390228271,0.01791907101869583,0.0004089993890374899,0.12503452599048615,0.0004089984286110848,0.0004089989815838635,0.009254167787730694,0.057198505848646164,0.015974326059222218,0.0004090000002179295,0.03167984262108803,0.0004089988069608808,55,0.274364718952,1,2,0,1,6,6,0.16666666666666666,1507,0,24,14,1,1,0.024390243902439025,0.14634146341463414,710,0.0149123897104511,1940,2205,118,20.07,1080.0,71343.0
56,d19jbrb,0.0,0.171,0.040999999999999995,0.7879999999999999,0.127,0.06,0.813,0.0,0.256,0.7440000000000001,0.9980408722761336,0.09523809523809523,0.002222223673015833,0.002222225069999695,0.28328946232795715,0.4927438795566559,0.002222223207354545,0.0022222266998142004,0.197299987077713,0.002222223673015833,0.0022222341503947973,0.0022222225088626146,0.002222229028120637,0.002222226001322269,0.0022222306579351425,0.0022222280967980623,0.002222223207354545,56,0.100579750823,1,0,4,1,0,0,0.0,741,1,261,0,0,0,0.0,0.0,1648,0.3681875792141952,314,2335,60,0.26,581.0,997.0
57,dqx3bby,0.0,0.019,0.447,0.534,0.10099999999999999,0.139,0.7609999999999999,0.0,0.16699999999999998,0.833,0.8655521150775565,0.12962962962962962,0.16332004964351654,0.0012578624300658705,0.0012578624300658705,0.15240685641765594,0.10111220180988313,0.001257863244973123,0.001257868716493249,0.001257862546481192,0.0012578624300658705,0.0012578626628965142,0.4970767199993134,0.0012578658061102033,0.07350553572177887,0.001257862546481192,0.0012578623136505485,57,0.25751701203899996,1,8,0,1,15,15,0.13333333333333333,117,0,10,15,4,2,0.02298850574712644,0.1724137931034483,209,0.12820123340523135,611,2678,112,9.08,4220.0,28697.0
58,dqx534o,1.0,0.17800000000000002,0.106,0.716,0.10099999999999999,0.139,0.7609999999999999,0.0,0.16699999999999998,0.833,0.993264943421642,0.08609271523178808,0.03860490769147873,0.02659756503999233,0.00612264359369874,0.15329210460186005,0.0003384097071830183,0.11536701023578645,0.0003384103474672884,0.06528756767511368,0.00933658052235842,0.00033840967807918787,0.5390930771827698,0.026553628966212276,0.0003384106676094234,0.00033840991090983147,0.01805284433066845,58,0.26125430992,1,1,1,1,16,16,0.3125,117,0,376,16,6,5,0.057471264367816084,0.1839080459770115,339,0.11910473878806695,2234,2678,112,9.5,4220.0,31211.0
59,dnqeshw,0.0,0.13,0.057,0.813,0.098,0.039,0.8640000000000001,0.071,0.0,0.929,0.9986680701004148,0.07006369426751592,0.0009950256207957864,0.01939370110630989,0.0009950262028723957,0.2925946414470673,0.0009950264357030392,0.20697073638439176,0.000995026552118361,0.0009950286475941539,0.01895889826118946,0.0009950270177796485,0.3468237519264221,0.0009950263192877171,0.0009950262028723957,0.07128425687551497,0.036013759672641754,59,0.172006765018,1,0,1,1,0,0,0.0,403,1,317,5,0,0,0.0,0.0,1440,1.0,687,2330,99,0.06,366.0,0.0
60,dn9dv4p,1.0,0.10300000000000001,0.10300000000000001,0.794,0.033,0.166,0.8009999999999999,0.0,0.341,0.659,0.9933519039107328,0.08227848101265822,0.0210436899214983,0.24937528371810916,0.0009803930297493935,0.488327145576477,0.02433084882795811,0.03121346607804298,0.11199012398719788,0.01740771159529686,0.0009803941939026117,0.04944901540875435,0.0009803941939026117,0.000980394659563899,0.0009803934954106808,0.0009803931461647153,0.0009803941939026117,60,0.146785628405,1,0,1,1,7,7,0.0,195,1,455,7,0,0,0.0,0.11666666666666667,1407,0.20404465296877528,841,3350,130,8.35,6306.0,24599.0
61,dgh2q84,0.0,0.139,0.138,0.723,0.111,0.102,0.7859999999999999,0.132,0.0,0.868,0.9971467116761564,0.0851063829787234,0.000900901562999934,0.0009009013301692904,0.07334505766630173,0.17852385342121124,0.0433046780526638,0.324688583612442,0.0009009041823446752,0.02082022838294506,0.018905753269791603,0.0009009022614918648,0.33320459723472595,0.0009009031928144396,0.0009009022614918648,0.0009009016794152557,0.0009009022614918648,61,0.25005606224300003,1,0,0,1,0,0,0.0,348,1,261,0,0,0,0.0,0.0,677,0.5050460728389644,703,2619,126,0.37,1151.0,1128.0
62,d6w2e4q,0.0,0.064,0.092,0.8440000000000001,0.146,0.141,0.713,0.171,0.26,0.569,0.9887763089233219,0.055288461538461536,0.05388592183589935,0.04524530470371246,0.04225360229611397,0.10280855745077133,0.02562272734940052,0.00038314302219077945,0.05465703085064888,0.022364331409335136,0.05647599697113038,0.00038314235280267883,0.5059402585029602,0.04034002497792244,0.0488736554980278,0.00038314220728352666,0.00038314246921800077,62,0.188480338449,1,4,0,7,4,4,0.25,1056,0,6,53,1,1,0.0015432098765432098,0.006172839506172839,673,0.1290861369601527,1948,4895,110,2.19,1082.0,7300.0
63,dtgj1tg,0.0,0.091,0.034,0.875,0.163,0.055999999999999994,0.782,0.375,0.0,0.625,0.9943405803396906,0.09090909090909093,0.0011904780985787509,0.0011904786806553602,0.07160800695419313,0.4354154467582703,0.0011904778657481074,0.0011904789134860039,0.11545348912477492,0.0011904786806553602,0.001190479495562613,0.0011904769344255328,0.1677463948726654,0.0011904771672561765,0.12821826338768005,0.03435846418142319,0.03767610713839531,63,0.312612063105,1,2,0,1,4,4,0.25,120,0,138,18,1,1,0.027027027027027032,0.10810810810810813,464,0.09763744261560857,663,1727,105,2.28,872.0,8059.0
64,dtgkjj8,0.0,0.026000000000000002,0.33,0.644,0.163,0.055999999999999994,0.782,0.375,0.0,0.625,0.907723016729618,0.04651162790697674,0.0011299459729343653,0.0011299443431198595,0.0011299457401037214,0.1971959471702576,0.0011299510952085257,0.0011299457401037214,0.17237569391727448,0.0011299451580271125,0.0011299451580271125,0.0011299460893496869,0.4890522062778473,0.12894673645496368,0.0011299456236883998,0.001129944808781147,0.0011299445759505033,64,0.364094601886,1,4,12,1,7,7,0.14285714285714285,120,0,376,21,1,1,0.027027027027027032,0.1891891891891892,590,0.07013592857717366,682,1727,105,3.27,872.0,11561.0
65,dtgl2ym,0.0,0.037000000000000005,0.23199999999999998,0.731,0.163,0.055999999999999994,0.782,0.375,0.0,0.625,0.9606669825244524,0.04838709677419355,0.002020210027694702,0.002020204439759255,0.16217628121376038,0.0020202090963721275,0.0020202032756060358,0.0020202065352350478,0.17097152769565582,0.04471464455127716,0.03693374246358872,0.0020202076993882656,0.2932229042053223,0.27379903197288513,0.002020205371081829,0.0020202037412673235,0.002020202577114105,65,0.14948718917,1,6,0,1,8,8,0.0,120,1,1073,22,0,0,0.0,0.21621621621621626,468,0.06431627083640655,300,1727,105,3.45,872.0,12686.0
66,czwsu1x,0.0,0.09699999999999999,0.149,0.754,0.134,0.04,0.826,0.0,0.0,1.0,0.9888631513012852,0.07751937984496124,0.0010928971460089087,0.0010928997071459892,0.03525102883577347,0.4629516303539276,0.020748479291796684,0.0010928995907306671,0.2296013832092285,0.04513612762093544,0.001092896913178265,0.02404316514730453,0.09626835584640504,0.0010928967967629433,0.02491738460958004,0.02282818406820297,0.03278979659080505,66,0.235555466813,1,2,0,1,1,1,1.0,785,0,1,2,1,1,0.015873015873015872,0.015873015873015872,781,0.5612134344528711,645,2310,64,1.16,2590.0,2025.0
67,dthpuqd,1.0,0.05,0.054000000000000006,0.8959999999999999,0.07200000000000001,0.065,0.8640000000000001,0.0,0.131,0.8690000000000001,0.999518010767539,0.06986027944111776,0.00031746065360493963,0.00031746109016239643,0.00031746077002026135,0.4900260269641876,0.030262524262070656,0.016604799777269363,0.00031746111926622683,0.0003174615849275142,0.00031746094464324415,0.0003174609155394137,0.058354154229164124,0.06363652646541595,0.3191869556903839,0.01938935182988644,0.0003174607409164309,67,0.165896874072,1,0,1,2,2,2,0.0,322,1,40,9,0,0,0.0,0.031746031746031744,75,0.4764944863609983,2620,5331,82,0.28,821.0,902.0
68,dthp0y3,0.0,0.195,0.068,0.737,0.07200000000000001,0.065,0.8640000000000001,0.0,0.131,0.8690000000000001,0.9846400191974496,0.06481481481481481,0.0016260170377790928,0.0016260218108072875,0.0016260166885331273,0.611533522605896,0.001626019598916173,0.0016260194825008512,0.06283965706825256,0.0016260165721178055,0.0016260186675935984,0.028489941731095317,0.001626020297408104,0.08293354511260986,0.19794310629367828,0.0016260260017588735,0.0016260211123153567,68,0.156861353842,1,0,3,2,0,0,0.0,322,1,85,7,0,0,0.0,0.0,150,1.0,552,5331,82,0.13,821.0,0.0
69,drlmghs,0.0,0.077,0.11900000000000001,0.804,0.10400000000000001,0.069,0.826,0.10099999999999999,0.19899999999999998,0.6990000000000001,0.9975419011321844,0.0875,0.0018018028931692247,0.001801803358830512,0.001801803125999868,0.001801806734874845,0.001801803125999868,0.0018018053378909824,0.3149460256099701,0.0018018025439232586,0.001801803708076477,0.0018018025439232586,0.1491796225309372,0.0018018065020442011,0.1922393888235092,0.3238150775432587,0.001801803125999868,69,0.21660861245000002,1,4,0,2,8,8,0.0,110,1,2,22,0,0,0.0,0.023529411764705882,106,0.03981926009601807,496,10802,155,1.58,282.0,6800.0
70,drlpskj,0.0,0.127,0.028999999999999998,0.8440000000000001,0.10400000000000001,0.069,0.826,0.10099999999999999,0.19899999999999998,0.6990000000000001,0.9985237278871611,0.11038961038961037,0.0009259280632250012,0.052984591573476784,0.0009259271319024264,0.0521252304315567,0.0009259268990717828,0.0009259279468096793,0.04905076324939728,0.02065086737275124,0.0009259273065254092,0.0009259278303943574,0.09743866324424744,0.0009259273065254092,0.5305140018463135,0.18982847034931186,0.0009259281214326619,70,0.114675619176,1,5,0,2,10,10,0.0,110,1,0,24,0,0,0.0,0.029411764705882356,102,0.025002216508555726,858,10802,155,3.07,282.0,10997.0
71,dlru06n,0.0,0.037000000000000005,0.037000000000000005,0.927,0.115,0.158,0.727,0.0,0.257,0.743,0.97863588274139,0.07857142857142857,0.0009389681508764624,0.018314113840460774,0.0009389685583300886,0.38983795046806335,0.0009389680344611406,0.0009389687329530717,0.3466598689556122,0.016171500086784363,0.04458549618721008,0.0009389676852151752,0.17598038911819458,0.0009389682090841235,0.0009389686747454108,0.0009389676852151752,0.0009389679180458187,71,0.11143823630899999,1,0,1,1,2,2,0.0,228,1,423,2,0,0,0.0,0.012658227848101266,1276,0.09176029962546817,688,8768,105,0.44,245.0,2425.0
72,dlrtoa5,0.0,0.075,0.1,0.825,0.115,0.158,0.727,0.0,0.257,0.743,0.9937054158848969,0.07482993197278913,0.0003252036403864622,0.03668966144323349,0.04434652253985405,0.14215512573719025,0.03398551791906357,0.013417839072644709,0.17373642325401306,0.0003252045717090368,0.07671600580215454,0.01696147955954075,0.4322198331356049,0.015352741815149784,0.00032520454260520637,0.0071800495497882375,0.006263229995965958,72,0.195733118792,1,0,0,1,2,2,0.0,228,1,199,2,0,0,0.0,0.012658227848101266,383,0.10755048287971904,2262,8768,105,0.37,245.0,2033.0
73,dlrt5ab,0.0,0.145,0.14300000000000002,0.7120000000000001,0.115,0.158,0.727,0.0,0.257,0.743,0.9989239026358644,0.15671641791044774,0.0008658024598844348,0.025025520473718643,0.0008658033329993486,0.2784186899662018,0.022736236453056332,0.0008658030419610442,0.2444259524345398,0.000865801761392504,0.20132438838481906,0.0008658012957312168,0.22027699649333954,0.0008658024598844348,0.0008658018778078258,0.0008658015867695212,0.000865801761392504,73,0.118271756139,1,0,0,1,1,1,0.0,228,1,118,1,0,0,0.0,0.006329113924050633,1471,0.1486650485436893,732,8768,105,0.27,245.0,1403.0
74,dlrsgsd,0.0,0.11599999999999999,0.062,0.8220000000000001,0.115,0.158,0.727,0.0,0.257,0.743,0.9905071805750484,0.02803738317757009,0.0016666690353304148,0.1187182292342186,0.0793994590640068,0.4031516015529633,0.045391485095024116,0.0016666706651449206,0.15087375044822693,0.0016666667070239782,0.05969639495015144,0.0016666684532538054,0.129435732960701,0.0016666671726852653,0.0016666721785441039,0.0016666672891005876,0.0016666681040078402,74,0.120326966429,1,0,22,1,0,0,0.0,228,1,561,0,0,0,0.0,0.0,706,0.28225806451612906,483,8768,105,0.14,245.0,623.0
75,dgjslw9,0.0,0.057,0.12,0.823,0.09300000000000001,0.147,0.759,0.0,0.177,0.823,0.997613273250844,0.0759493670886076,0.39927393198013306,0.00047961674863472575,0.009779554791748524,0.35649314522743225,0.0004796169232577086,0.09395236521959303,0.00047961800009943545,0.0004796174471266568,0.00047961960081011057,0.0004796170396730304,0.0004796178254764527,0.09828480333089827,0.037899717688560486,0.0004796175053343177,0.0004796167195308953,75,0.115853604198,1,0,0,1,0,0,0.0,347,1,339,0,0,0,0.0,0.0,1576,0.32458697764820216,1500,648,89,0.17,334.0,695.0
